symbol,exchange,firstTradeDateEpochUtc,gmtOffSetMilliseconds,longName,maxAge,messageBoardId,quoteType,shortName,symbol,timeZoneFullName,timeZoneShortName,underlyingSymbol,uuid
0P00001Q5C.SW,EBS,2022-03-14 08:00:00,3600000,CREDIT SUISSE ANLAGESTIFTUNG 2. Säule World Index L,1,,MUTUALFUND,CREDIT SUISSE ANLAGESTIFTUNG 2.,0P00001Q5C.SW,Europe/Zurich,CET,0P00001Q5C.SW,00c31df8-e651-3279-9d19-a5a4dce559d8
0P00001UEX.F,FRA,2022-03-14 07:00:00,3600000,DWS Institutional Pension Floating Yield IC,1,,MUTUALFUND,DWS Institutional Pension Float,0P00001UEX.F,Europe/Berlin,CET,0P00001UEX.F,619d0004-2d12-385e-9d6b-f190a20185b5
0P00001WMS.L,LSE,2018-01-02 08:00:00,0,SEI Global Master Fund plc - The SEI U.S. Fixed Income Fund Hedged Sterling Institutional H Acc,1,,MUTUALFUND,SEI Global Master Fund plc - Th,0P00001WMS.L,Europe/London,GMT,0P00001WMS.L,7bc3ccae-aacd-36ce-a616-0e54e17a8976
0P000021HB.L,LSE,2018-01-02 08:00:00,0,SEI Global Master Fund plc - The SEI U.K. Core Fixed Interest Fund Sterling Institutional+ H,1,,MUTUALFUND,SEI Global Master Fund plc - Th,0P000021HB.L,Europe/London,GMT,0P000021HB.L,1a973f38-0037-3c96-900b-a175ba722c74
0P000021NS.SW,EBS,2022-03-14 08:00:00,3600000,PRIME VALUES Growth (R) CHF A,1,,MUTUALFUND,PRIME VALUES Growth (R) CHF A,0P000021NS.SW,Europe/Zurich,CET,0P000021NS.SW,2ec2aafe-29db-3ef1-969c-62961297af8e
0P000021W1.F,FRA,2018-01-02 07:00:00,3600000,"URSUS-3C OPPORTUNITIES GROWTH, SICAV, S.A.",1,,MUTUALFUND,"URSUS-3C OPPORTUNITIES GROWTH, ",0P000021W1.F,Europe/Berlin,CET,0P000021W1.F,7e0500e6-5cc2-34b6-a9be-c4d8bb3ec04e
0P00002435.F,FRA,2022-03-14 07:00:00,3600000,Fideuram Fund Zero Coupon 2032,1,,MUTUALFUND,Fideuram Fund Zero Coupon 2032,0P00002435.F,Europe/Berlin,CET,0P00002435.F,dbc34bd8-ea1b-3d5e-9903-91645a67a0b9
0P000025RB.L,LSE,2018-01-02 08:00:00,0,GlobalAccess UK Opportunities Fund M Dis GBP,1,,MUTUALFUND,GlobalAccess UK Opportunities F,0P000025RB.L,Europe/London,GMT,0P000025RB.L,dbe6366a-efda-3c79-94ea-5da31dc82a6e
0P0000266C,PNK,2019-01-02 14:30:00,-18000000,GlobalAccess Global Government Bond Fund M Dis USD,1,,MUTUALFUND,GlobalAccess Global Government ,0P0000266C,America/New_York,EST,0P0000266C,19bb6977-3d0a-39aa-943b-bb5a2042c08a
0P000027MG.F,FRA,2018-01-02 07:00:00,3600000,"TORRENOVA DE INVERSIONES, S.A., SICAV",1,,MUTUALFUND,"TORRENOVA DE INVERSIONES, S.A.,",0P000027MG.F,Europe/Berlin,CET,0P000027MG.F,22bc1374-26b6-3e3a-8215-27d482b78eba
0P000029AI.F,FRA,2018-01-01 07:00:00,3600000,Valretraite 2,1,,MUTUALFUND,Valretraite 2,0P000029AI.F,Europe/Berlin,CET,0P000029AI.F,0b8b3e3e-6962-3f9a-90b7-9179824f8d57
0P000029TQ.F,FRA,2018-01-02 07:00:00,3600000,ALM Oblig Euro ISR IC,1,,MUTUALFUND,ALM Oblig Euro ISR IC,0P000029TQ.F,Europe/Berlin,CET,0P000029TQ.F,bc1f0cd4-d985-3582-8fd8-48b38a7337d6
0P00002A13.F,FRA,2022-03-15 07:00:00,3600000,Schroder International Selection Fund Latin American A Accumulation EUR,1,,MUTUALFUND,Schroder International Selectio,0P00002A13.F,Europe/Berlin,CET,0P00002A13.F,0489fb11-86cd-3c43-9461-f06780af4690
0P00002BQB.F,FRA,2022-03-14 07:00:00,3600000,UB HR Suomi Tuotto,1,,MUTUALFUND,UB HR Suomi Tuotto,0P00002BQB.F,Europe/Berlin,CET,0P00002BQB.F,49a1d704-d058-36eb-8678-c0170ca2fb20
0P00002C75.F,FRA,2022-03-14 07:00:00,3600000,NN (L) Global Real Estate - I Cap EUR,1,,MUTUALFUND,NN (L) Global Real Estate - I C,0P00002C75.F,Europe/Berlin,CET,0P00002C75.F,2a26e856-940c-3a42-af41-62af8618192c
0P00005U17,PNK,2019-01-02 14:30:00,-18000000,JNL/Franklin Templeton Income Fund Class A,1,,MUTUALFUND,JNL/Franklin Templeton Income F,0P00005U17,America/New_York,EST,0P00005U17,26bfa284-db55-3f0b-b2b0-73cf51e0572b
0P00005X2F.BO,BSE,2018-01-01 03:45:00,19800000,Aditya Birla Sun Life Money Manager Fund Plan Retail Daily Dividend Reinvestment,1,,MUTUALFUND,Aditya Birla Sun Life Money Man,0P00005X2F.BO,Asia/Kolkata,IST,0P00005X2F.BO,972cddb7-f38b-3eca-b45b-04d2c76ad4b3
0P000069D1,PNK,2022-03-14 13:30:00,-18000000,Aberdeen Standard SICAV I - Indian Equity Fund I Acc USD,1,,MUTUALFUND,Aberdeen Standard SICAV I - Ind,0P000069D1,America/New_York,EST,0P000069D1,65b5d994-99f5-3b74-99ed-cca950cd84b9
0P00006AA0.TW,TAI,2018-01-02 01:00:00,28800000,KGI Pioneer Fund,1,,MUTUALFUND,KGI Pioneer Fund,0P00006AA0.TW,Asia/Taipei,CST,0P00006AA0.TW,b9cad4b8-561b-36b8-9848-ebd80756c26b
0P00006B6D.F,FRA,2022-03-14 07:00:00,3600000,Franklin Technology Fund A (Acc) EUR,1,,MUTUALFUND,Franklin Technology Fund A (Acc,0P00006B6D.F,Europe/Berlin,CET,0P00006B6D.F,157deee1-14c3-3257-9ba8-392cf90b603f
0P00006D9S.IR,ISE,2022-03-14 08:00:00,0,KLP AksjeEuropa Indeks I,1,,MUTUALFUND,KLP AksjeEuropa Indeks I,0P00006D9S.IR,Europe/Dublin,GMT,0P00006D9S.IR,fc1f2c68-074a-3643-bf6c-9e7515aa4fe8
0P00006FEO.F,FRA,2022-03-14 07:00:00,3600000,Aktia Government Bond+ D,1,,MUTUALFUND,Aktia Government Bond+ D,0P00006FEO.F,Europe/Berlin,CET,0P00006FEO.F,add73f9b-a3e4-3cef-8b44-b7e5de6f6c86
0P00006FY5.SI,SES,2018-01-02 01:00:00,28800000,Nikko AM Shenton Thrift Fund,1,,MUTUALFUND,Nikko AM Shenton Thrift Fund,0P00006FY5.SI,Asia/Singapore,SGT,0P00006FY5.SI,2d6f010c-6f27-3ba2-85ee-0354ae0df518
0P0000703C.TO,TOR,2018-01-02 14:30:00,-18000000,Dynamic Canadian Bond,1,,MUTUALFUND,Dynamic Canadian Bond,0P0000703C.TO,America/Toronto,EST,0P0000703C.TO,94c75b0c-3b96-3ca8-a0a4-00c7a6462777
0P000070DD.TO,VIE,2018-01-02 07:55:00,3600000,Renaissance US Equity Growth,1,,MUTUALFUND,Renaissance US Equity Growth,0P000070DD.TO,Europe/Amsterdam,CET,0P000070DD.TO,19c533f9-e348-3d48-a43a-d42e18770e46
0P000070VK.TO,TOR,2018-01-02 14:30:00,-18000000,Canada Life Global Eq (IVZ) Gens,1,,MUTUALFUND,Canada Life All World Eq Gens,0P000070VK.TO,America/Toronto,EST,0P000070VK.TO,7061db77-81ef-320f-982a-e709aaa632c4
0P000070XZ.TO,TOR,2018-01-02 14:30:00,-18000000,Clarica SF CI Signature Corp Bond A,1,,MUTUALFUND,Clarica SF CI Corporate Bond Fu,0P000070XZ.TO,America/Toronto,EST,0P000070XZ.TO,1665a489-f14a-3053-9f62-c7911f843c4f
0P000071WT.TO,TOR,2018-01-02 14:30:00,-18000000,TD European Index - e,1,,MUTUALFUND,TD European Index - e,0P000071WT.TO,America/Toronto,EST,0P000071WT.TO,53d5de1a-20d5-39a6-8d29-9ff6317b180a
0P0000726B.TO,TOR,2018-01-02 14:30:00,-18000000,Manulife Invesco Canadian Bal GIF 2,1,,MUTUALFUND,Manulife Invesco Canadian Bal G,0P0000726B.TO,America/Toronto,EST,0P0000726B.TO,d120d639-9f17-3b35-a32b-f40bcce2000c
0P0000727E.TO,TOR,2018-01-02 14:30:00,-18000000,Franklin Martin Currie Global Equity A Hedged,1,,MUTUALFUND,Franklin Martin Currie Sustaina,0P0000727E.TO,America/Toronto,EST,0P0000727E.TO,d0f8a37c-6150-3777-82cd-1894d09750d3
0P000072DV.TO,TOR,2018-01-02 14:30:00,-18000000,Compass Balanced Growth Portfolio,1,,MUTUALFUND,Compass Balanced Growth Portfol,0P000072DV.TO,America/Toronto,EST,0P000072DV.TO,b704a507-00dc-3012-92ee-bc284a19b879
0P000072UD.TO,TOR,2018-01-02 14:30:00,-18000000,Beutel Goodman Income Class D,1,,MUTUALFUND,Beutel Goodman Income Class D,0P000072UD.TO,America/Toronto,EST,0P000072UD.TO,82e6c0f4-38e7-33e4-88f6-c10fb573b81a
0P0000743Y.TO,TOR,2018-01-02 14:30:00,-18000000,SEI Real Return Bond Class O,1,,MUTUALFUND,SEI Real Return Bond Class O,0P0000743Y.TO,America/Toronto,EST,0P0000743Y.TO,22859550-3e47-3b80-ae23-8d0ce0702cbb
0P000074KW.TO,TOR,2018-01-01 14:30:00,-18000000,Fidelity Global Asset Allocation Series O,1,,MUTUALFUND,Fidelity Global Asset Allocatio,0P000074KW.TO,America/Toronto,EST,0P000074KW.TO,0b70a221-009d-3766-9a32-7ea478938735
0P0000755J.TO,TOR,2018-01-02 14:30:00,-18000000,Manulife Simplicity Growth Port MLIP A,1,,MUTUALFUND,Manulife Simplicity Growth Port,0P0000755J.TO,America/Toronto,EST,0P0000755J.TO,0102ac85-b87c-3036-b5b4-7f793b373904
0P0000765J.TO,TOR,2018-01-02 14:30:00,-18000000,TD Mgd Aggressive Growth Port P,1,,MUTUALFUND,TD Mgd Aggressive Growth Port P,0P0000765J.TO,America/Toronto,EST,0P0000765J.TO,fda66ed9-97c0-3e43-b4f9-652892230892
0P000077LO.TO,TOR,2018-01-02 14:30:00,-18000000,Meritage Moderate Investment Portfolio,1,,MUTUALFUND,Meritage Moderate Investment Po,0P000077LO.TO,America/Toronto,EST,0P000077LO.TO,9fe1d27a-d6fc-3537-874b-45e396d51695
0P00007W9D.F,FRA,2018-01-02 07:00:00,3600000,DOSSAU DE INVERSIONES SICAV S.A.,1,,MUTUALFUND,DOSSAU DE INVERSIONES SICAV S.,0P00007W9D.F,Europe/Berlin,CET,0P00007W9D.F,c8f15614-0964-333d-b0cd-8e1211185226
0P00007WOC.TO,TOR,2018-01-02 14:30:00,-18000000,Manulife Ideal Canadian Bond Fund RST,1,,MUTUALFUND,Manulife Ideal Canadian Bond Fu,0P00007WOC.TO,America/Toronto,EST,0P00007WOC.TO,77f0a776-bcf6-3ab6-9eb2-e4364ce1518c
0P00007ZHV.IR,ISE,2022-03-14 08:00:00,0,Pareto Global D,1,,MUTUALFUND,Pareto Global D,0P00007ZHV.IR,Europe/Dublin,GMT,0P00007ZHV.IR,cb6bc6b0-c30d-3bd2-94bd-df80529723b6
0P000083X3.TO,TOR,2018-01-02 14:30:00,-18000000,RBC O&apos;Shaughnessy All-Canadian Equity Fund A,1,,MUTUALFUND,RBC O'Shaughnessy All-Canadian ,0P000083X3.TO,America/Toronto,EST,0P000083X3.TO,59745ab0-0606-3e97-818e-607da24d1595
0P000086YV.F,FRA,2022-03-14 07:00:00,3600000,Interfund Equity Team USA H,1,,MUTUALFUND,Interfund Equity Team USA H,0P000086YV.F,Europe/Berlin,CET,0P000086YV.F,9223ffee-3b19-370b-8937-cb0c9cc5fffd
0P00008FAP.F,FRA,2018-01-05 07:00:00,3600000,UFF Valeurs PME C,1,,MUTUALFUND,UFF Valeurs PME C,0P00008FAP.F,Europe/Berlin,CET,0P00008FAP.F,dc7780b6-ae16-31fc-a189-2315fb3e0b3c
0P00008Q37.F,FRA,2022-08-18 06:00:00,3600000,Ethico Invest 23 Mundo,1,,MUTUALFUND,Ethico Invest 23 Mundo,0P00008Q37.F,Europe/Berlin,CET,0P00008Q37.F,edb484c6-a048-346d-a60c-a58a65fe0eb5
0P00008VBG.HK,HKG,2018-01-02 01:30:00,28800000,Manulife Global Select (MPF) Scheme-Manulife MPF Fidelity Growth Fund,1,,MUTUALFUND,Manulife Global Select (MPF) Sc,0P00008VBG.HK,Asia/Hong_Kong,HKT,0P00008VBG.HK,846bd65f-82d2-32c3-903c-5868f752a178
0P00008VVJ.SW,EBS,2022-03-14 08:00:00,3600000,Swiss Life BVG-Mix 45,1,,MUTUALFUND,Swiss Life BVG-Mix 45,0P00008VVJ.SW,Europe/Zurich,CET,0P00008VVJ.SW,b472a7aa-27f4-343c-a131-908cd1d0d1b9
0P00008W3D.F,FRA,2018-01-02 07:00:00,3600000,Amundi Oblig Etat ESR F,1,,MUTUALFUND,Amundi Oblig Etat ESR F,0P00008W3D.F,Europe/Berlin,CET,0P00008W3D.F,c9922b27-227c-3f74-b024-19c90d11b4c7
0P00009J34.F,FRA,2022-03-14 07:00:00,3600000,Templeton Global Total Return Fund I(acc)EUR-H1,1,,MUTUALFUND,Templeton Global Total Return F,0P00009J34.F,Europe/Berlin,CET,0P00009J34.F,7a860bc0-a62c-374a-806e-714f87b4d83e
0P00009JGF.BO,BSE,2018-01-01 03:45:00,19800000,DSP Ultra Short Fund Regular Plan Weekly Dividend Reinvestment,1,,MUTUALFUND,DSP Ultra Short Fund Regular Pl,0P00009JGF.BO,Asia/Kolkata,IST,0P00009JGF.BO,45f7c36f-bcc5-3eab-8421-6f0d3b01ec6b
0P00009NC4.TO,TOR,2018-01-02 14:30:00,-18000000,Manulife Tactical Income Fund E,1,,MUTUALFUND,Manulife Tactical Income Fund E,0P00009NC4.TO,America/Toronto,EST,0P00009NC4.TO,62d22b86-21eb-32ed-b165-660e0d0431c1
0P00009NCC.TO,TOR,2018-01-02 14:30:00,-18000000,RBC Vision Balanced Fund A,1,,MUTUALFUND,RBC Vision Balanced Fund A,0P00009NCC.TO,America/Toronto,EST,0P00009NCC.TO,39a9d8c7-865d-33e6-96ce-8abe26f0fd8e
0P0000A2DU.SW,EBS,2022-03-14 08:00:00,3600000,Credit Suisse Index Fund (CH) - CSIF (CH) Equity Emerging Markets Blue ZB,1,,MUTUALFUND,Credit Suisse Index Fund (CH) -,0P0000A2DU.SW,Europe/Zurich,CET,0P0000A2DU.SW,1c6cb46f-336d-3c8d-a6ed-2d4f694141ff
0P0000A4NM,PNK,2022-03-14 13:30:00,-18000000,Focused SICAV - High Grade Long Term Bond USD F-acc,1,,MUTUALFUND,Focused SICAV - High Grade Long,0P0000A4NM,America/New_York,EST,0P0000A4NM,99b055f8-a6a9-374c-8798-d40f33f75800
0P0000A6ZI.F,FRA,2018-01-02 07:00:00,3600000,Immobilier 21 IC,1,,MUTUALFUND,Immobilier 21 IC,0P0000A6ZI.F,Europe/Berlin,CET,0P0000A6ZI.F,fab0323a-69fa-306c-83b7-8e9ed3bd57f8
0P0000A9AM.F,FRA,2018-01-02 07:00:00,3600000,"AF DOBRA, SICAV, S.A.",1,,MUTUALFUND,"AF DOBRA, SICAV, S.A.",0P0000A9AM.F,Europe/Berlin,CET,0P0000A9AM.F,9598dca8-5ba5-3678-b23f-6ffbb5f8b41f
0P0000G71H,GER,2022-03-14 08:00:00,3600000,JPMorgan Funds - Emerging Markets Local Currency Debt Fund X (acc) - USD,1,,MUTUALFUND,JPMorgan Funds - Emerging Marke,0P0000G71H,Europe/Berlin,CET,0P0000G71H,07a67dac-29e0-3fff-9e9e-c0b3f5ff44f5
0P0000GA9C.F,FRA,2018-01-02 07:00:00,3600000,Strategie H&amp;H,1,,MUTUALFUND,Strategie H&H,0P0000GA9C.F,Europe/Berlin,CET,0P0000GA9C.F,dc19a82d-8a24-3ea7-b20c-5719fd13bf13
0P0000GAD3,PNK,2022-03-14 13:30:00,-18000000,Jupiter Merlin International Balanced Portfolio - Class L USD Acc,1,,MUTUALFUND,Jupiter Merlin International Ba,0P0000GAD3,America/New_York,EST,0P0000GAD3,c9b84c35-fd3d-37c6-ab55-51dc82bf3154
0P0000HKRD.TO,TOR,2018-01-02 14:30:00,-18000000,Manulife CIBC Monthly Income GIF 2,1,,MUTUALFUND,Manulife CIBC Monthly Income GI,0P0000HKRD.TO,America/Toronto,EST,0P0000HKRD.TO,08fbe916-920c-3ae8-b506-c8d28a4648ed
0P0000HKSV.TO,TOR,2018-01-02 14:30:00,-18000000,Manulife World Investment (Capped) Seg Fund MLIA B,1,,MUTUALFUND,Manulife World Investment (Capp,0P0000HKSV.TO,America/Toronto,EST,0P0000HKSV.TO,ec25dc81-9d8a-37cb-aecb-fc8415f6aa75
0P0000HL0E.L,LSE,2018-01-02 08:00:00,0,Fidelity Institutional Index-Linked Bond Acc,1,,MUTUALFUND,Fidelity Institutional Index-Li,0P0000HL0E.L,Europe/London,GMT,0P0000HL0E.L,0bc28610-c3b8-3cd0-8e32-02dec9239dd9
0P0000IL2L.TO,TOR,2018-01-02 14:30:00,-18000000,ivari Canadian Money Market 5FL GIF,1,,MUTUALFUND,ivari Canadian Money Market 5FL,0P0000IL2L.TO,America/Toronto,EST,0P0000IL2L.TO,1b77506f-b2ea-3948-a368-28f6231ab3c6
0P0000ILJW.F,FRA,2018-01-02 07:00:00,3600000,LFR Actions Solidaires ISR GP,1,,MUTUALFUND,LFR Actions Solidaires ISR GP,0P0000ILJW.F,Europe/Berlin,CET,0P0000ILJW.F,e408ef82-b3ee-38ca-8b6f-b8e4ae024a1b
0P0000IRPQ.F,FRA,2022-03-14 07:00:00,3600000,Amundi Funds - Pioneer US Equity Fundamental Growth F EUR C,1,,MUTUALFUND,Amundi Funds - Pioneer US Equit,0P0000IRPQ.F,Europe/Berlin,CET,0P0000IRPQ.F,255b86a2-2e5a-3174-a57b-c3184aefe0e3
0P0000ITOF.F,FRA,2018-01-02 07:00:00,3600000,"STAMVALOR INVERSIONES, SICAV SA",1,,MUTUALFUND,"STAMVALOR INVERSIONES, SICAV SA",0P0000ITOF.F,Europe/Berlin,CET,0P0000ITOF.F,ce5e9567-0a8d-33db-9bfe-2821649e5b80
0P0000ITZR.F,FRA,2018-01-02 07:00:00,3600000,BW PORTFOLIO 75,1,,MUTUALFUND,BW PORTFOLIO 75,0P0000ITZR.F,Europe/Berlin,CET,0P0000ITZR.F,aa2aa0cd-2312-32ef-97e7-87f2040f6873
0P0000IWKJ,PNK,2022-03-15 13:30:00,-18000000,LO Funds - Convertible Bond Asia (USD) NA,1,,MUTUALFUND,LO Funds - Convertible Bond Asi,0P0000IWKJ,America/New_York,EST,0P0000IWKJ,f70fcf29-1d4c-347f-82ab-735b54263e51
0P0000IXA4.F,FRA,2018-01-02 07:00:00,3600000,ACATIS Datini Valueflex Fonds A,1,,MUTUALFUND,ACATIS Datini Valueflex Fonds A,0P0000IXA4.F,Europe/Berlin,CET,0P0000IXA4.F,cfbe9769-ab08-39b7-a99d-addda7c657e6
0P0000J50E.L,LSE,2018-01-02 08:00:00,0,HSBC World Selection - Balanced Portfolio Retail Accumulation,1,,MUTUALFUND,HSBC World Selection - Balanced,0P0000J50E.L,Europe/London,GMT,0P0000J50E.L,3f493c13-ca31-3b89-ab02-7df7d14155ee
0P0000J5IO.F,FRA,2022-03-14 07:00:00,3600000,Nordea Lyhyt Korko B T EUR,1,,MUTUALFUND,Nordea Conservative Yield B T E,0P0000J5IO.F,Europe/Berlin,CET,0P0000J5IO.F,121e80e6-1660-3f71-b078-b9c0b2b3a2f7
0P0000JBNJ.TO,TOR,2018-01-01 14:30:00,-18000000,Fidelity Balanced Private Pool Cl I5,1,,MUTUALFUND,Fidelity Balanced Private Pool ,0P0000JBNJ.TO,America/Toronto,EST,0P0000JBNJ.TO,e9cddb0c-1b3f-3c42-8009-a6b02cc4fbdd
0P0000K7C3.L,LSE,2018-01-02 08:00:00,0,Omnis Managed Adventurous B Acc,1,,MUTUALFUND,Omnis Managed Adventurous B Acc,0P0000K7C3.L,Europe/London,GMT,0P0000K7C3.L,87cf1136-2289-3d66-937c-71ad6b3ce6a7
0P0000K7T3.CO,CPH,2022-03-14 08:00:00,3600000,Nykredit Invest Engros Global Opportunities,1,,MUTUALFUND,Nykredit Invest Engros Global O,0P0000K7T3.CO,Europe/Copenhagen,CET,0P0000K7T3.CO,f71e433e-ac9d-33d8-968b-a2215cce6292
0P0000KAOV,PNK,2019-01-02 14:30:00,-18000000,UWS Aviva Investors Global Emerging Markets Core Fund S3,1,,MUTUALFUND,UWS Aviva Investors Global Emer,0P0000KAOV,America/New_York,EST,0P0000KAOV,312ace60-986b-3bcc-b309-9b2dbf414125
0P0000KOY6.WA,WSE,2022-03-14 08:00:00,3600000,PZU FIO Akcji KRAKOWIAK B,1,,MUTUALFUND,PZU FIO Akcji KRAKOWIAK B,0P0000KOY6.WA,Europe/Warsaw,CET,0P0000KOY6.WA,0b2c05bd-a11e-3292-9f04-23a9c20a4e09
0P0000KRW4.TO,TOR,2018-01-02 14:30:00,-18000000,SunWise 2001 Mack Cundill Cdn Bal 75/75,1,,MUTUALFUND,SunWise 2001 Mack Cundill Cdn B,0P0000KRW4.TO,America/Toronto,EST,0P0000KRW4.TO,3e2092ef-718b-35e0-a69c-25b0b0bb60f9
0P0000KVRY.F,FRA,2022-03-14 07:00:00,3600000,AlpenBank Anleihenstrategie IT (V),1,,MUTUALFUND,AlpenBank Anleihenstrategie IT ,0P0000KVRY.F,Europe/Berlin,CET,0P0000KVRY.F,62838ac4-1677-3360-b54f-39f313a9cac3
0P0000KXO0.F,TOR,2018-01-01 14:30:00,-18000000,Caser Alligator PP,1,,MUTUALFUND,Caser Alligator PP,0P0000KXO0.F,America/Toronto,EST,0P0000KXO0.F,52635666-139e-30fa-a2d1-791db89b05a0
0P0000KYLE.F,FRA,2022-03-14 07:00:00,3600000,NN Financiere de l&apos;Echiquier agressor fund,1,,MUTUALFUND,NN Financiere de l'Echiquier ag,0P0000KYLE.F,Europe/Berlin,CET,0P0000KYLE.F,18c4ca80-d221-3cca-a760-d3b6e28b550a
0P0000M0QY.BO,BSE,2018-01-01 03:45:00,19800000,Axis Liquid Fund Daily Dividend Reinvestment,1,,MUTUALFUND,Axis Liquid Fund Daily Reinvst ,0P0000M0QY.BO,Asia/Kolkata,IST,0P0000M0QY.BO,436f278d-fa96-318b-bd5b-810cc0e5432d
0P0000M56K.TO,TOR,2018-01-02 14:30:00,-18000000,GWL European Equity (Setanta) 100/100,1,,MUTUALFUND,GWL European Equity (Setanta) 1,0P0000M56K.TO,America/Toronto,EST,0P0000M56K.TO,e6c64ac1-c8f7-3e64-9328-b72c38e63740
0P0000M5KH.TO,TOR,2018-01-02 14:30:00,-18000000,CAN U.S. Value (LC) 100/100,1,,MUTUALFUND,CAN U.S. Val Stock 100/100,0P0000M5KH.TO,America/Toronto,EST,0P0000M5KH.TO,01fc4225-e5a6-38d1-87bd-201205baa986
0P0000M5SB.TO,TOR,2018-01-02 14:30:00,-18000000,CAN Cambridge Cdn Eqty (CI) 75/100,1,,MUTUALFUND,CAN Can Focused Equ 75/100,0P0000M5SB.TO,America/Toronto,EST,0P0000M5SB.TO,daef0ae6-d5fa-37b8-a7c2-e6d92248a6da
0P0000M6I8.TO,TOR,2018-01-02 14:30:00,-18000000,CAN FT Bal Income (PSG) 100/100,1,,MUTUALFUND,CAN FT Bal Income 100/100,0P0000M6I8.TO,America/Toronto,EST,0P0000M6I8.TO,32652e7c-fd8c-3d9b-97b7-1d0d12c12f71
0P0000MNLX.L,LSE,2018-01-02 08:00:00,0,Aegon International Japan Equity Tracker A,1,,MUTUALFUND,Aegon International Japan Equit,0P0000MNLX.L,Europe/London,GMT,0P0000MNLX.L,5184006b-57fc-327c-aece-444430ff0326
0P0000MO5E.TO,TOR,2018-01-02 14:30:00,-18000000,BMO Money Market Classic,1,,MUTUALFUND,BMO Money Market Classic,0P0000MO5E.TO,America/Toronto,EST,0P0000MO5E.TO,0d9b4e1c-3ce1-30c3-aca2-883dc9e71a7d
0P0000MONG.F,FRA,2022-03-15 07:00:00,3600000,C+F European Large Caps D Acc,1,,MUTUALFUND,C+F European Large Caps D Capit,0P0000MONG.F,Europe/Berlin,CET,0P0000MONG.F,92688c03-c7cb-3534-9197-575a2e57b0fa
0P0000MQ2D.F,LSE,2022-03-14 08:00:00,0,Credit Suisse Index Fund (CH) - CSIF (CH) Bond Corporate EUR ZB,1,,MUTUALFUND,Credit Suisse Index Fund (CH) -,0P0000MQ2D.F,Europe/London,GMT,0P0000MQ2D.F,8f15db80-d2bc-3010-adce-3b06c98abc04
0P0000MULO.F,FRA,2018-01-01 07:00:00,3600000,Fon Fineco Interés I FI,1,,MUTUALFUND,Fon Fineco Interés I FI,0P0000MULO.F,Europe/Berlin,CET,0P0000MULO.F,1e4e35c7-83e1-3fbf-b80a-4db876465ce3
0P0000MWPX.TO,TOR,2018-01-02 14:30:00,-18000000,IG/GWL Moderate Conservative GIF 75/75,1,,MUTUALFUND,IG/GWL Moderate Conservative GI,0P0000MWPX.TO,America/Toronto,EST,0P0000MWPX.TO,af0519ab-8186-328c-965b-a8902c51af3b
0P0000N13P.F,FRA,2022-03-15 07:00:00,3600000,Klassik Invest Anleihen I T,1,,MUTUALFUND,Klassik Invest Anleihen I T,0P0000N13P.F,Europe/Berlin,CET,0P0000N13P.F,1d03cc7c-f64e-3f58-9174-4b1b3a32650f
0P0000NCB5,PNK,2020-02-12 14:30:00,-18000000,Sun Life Aditya Birla India Fund A,1,,MUTUALFUND,Sun Life Aditya Birla India Fun,0P0000NCB5,America/New_York,EST,0P0000NCB5,29d4fe95-5ef6-3d18-b301-cf43bf128fdc
0P0000NDQ9.TO,TOR,2018-01-02 14:30:00,-18000000,Symmetry Balanced Port G,1,,MUTUALFUND,Symmetry Balanced Port G,0P0000NDQ9.TO,America/Toronto,EST,0P0000NDQ9.TO,474278f7-9565-3bde-ba19-88d7591b53b8
0P0000NQ29.F,FRA,2022-03-14 07:00:00,3600000,Templeton Frontier Markets Fund Z(Ydis)EUR-H1,1,,MUTUALFUND,Templeton Frontier Markets Fund,0P0000NQ29.F,Europe/Berlin,CET,0P0000NQ29.F,cd9a2c40-7513-3376-889a-47a39d75b6e3
0P0000P27N.F,FRA,2022-03-14 07:00:00,3600000,ABN AMRO Funds - Profielfonds 3 A EUR Capitalisation,1,,MUTUALFUND,ABN AMRO Funds - Profielfonds 3,0P0000P27N.F,Europe/Berlin,CET,0P0000P27N.F,30e42a7d-adba-3a74-bbb9-2dc63a9b4778
0P0000PPD2.F,FRA,2018-01-02 07:00:00,3600000,Turgot Absolute Return C,1,,MUTUALFUND,Turgot Absolute Return C,0P0000PPD2.F,Europe/Berlin,CET,0P0000PPD2.F,dab8c398-ac31-3919-bd74-732c8a9b113a
0P0000PTP6.F,FRA,2022-03-15 07:00:00,3600000,Dierickx Leys Fund II Equity C Acc,1,,MUTUALFUND,Dierickx Leys Fund II Equity C ,0P0000PTP6.F,Europe/Berlin,CET,0P0000PTP6.F,6dd39d8c-ceb9-3900-91fb-3ce15fb1eefa
0P0000PTRY.TO,TOR,2018-01-02 14:30:00,-18000000,EdgePoint Glbl Gr &amp; Inc Pt (non-HST)A(N),1,,MUTUALFUND,EdgePoint Glbl Gr & Inc Pt (non,0P0000PTRY.TO,America/Toronto,EST,0P0000PTRY.TO,31b46f12-1886-3a81-b01d-ff61b5f1becc
0P0000PVHZ.F,FRA,2022-03-14 07:00:00,3600000,T 1852 VT,1,,MUTUALFUND,T 1852 VT,0P0000PVHZ.F,Europe/Berlin,CET,0P0000PVHZ.F,bdae215e-6fc6-37a9-afc9-a7a0b955d9b5
