symbol,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,gmtOffSetMilliseconds,maxAge
22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF,Quote not found for ticker symbol: 22PPSPOF
IM.F,YHD,MUTUALFUND,IM.F,IM.F,,,,America/New_York,EST,,-18000000,1
0P00006AKO.TW,TAI,2018-01-02 01:00:00,28800000,Taishin 2000 High Technology Equity Fund,1,MUTUALFUND,Taishin 2000 High Technology Eq,0P00006AKO.TW,Asia/Taipei,CST,0P00006AKO.TW,cb385034-ca97-34ad-aabe-407a0bc80da4
0P00006PRM,,,,,1,NONE,,0P00006PRM,,,0P00006PRM,e821c643-c9e4-338c-a282-26513fe241f3
0P00006Q06.SI,SES,2018-01-02 01:00:00,28800000,Eastspring Investments Unit Trusts - Global Technology Fund,1,MUTUALFUND,Eastspring Investments Unit Tru,0P00006Q06.SI,Asia/Singapore,SGT,0P00006Q06.SI,c4678ee3-ad1c-367d-82fd-b02338258800
0P00006STH.F,,,,,1,NONE,,0P00006STH.F,,,0P00006STH.F,b4d0c5bc-0379-39cf-bbcd-40720f29199a
0P000070RN.TO,TOR,2018-01-02 14:30:00,-18000000,BMO US Equity A,1,MUTUALFUND,BMO US Equity A,0P000070RN.TO,America/Toronto,EST,0P000070RN.TO,c3a21c8b-3686-33fb-b9df-dfbdcff190a2
0P0000715W.TO,TOR,2018-01-02 14:30:00,-18000000,London Life US Growth (Putnam),1,MUTUALFUND,London Life US Growth (Putnam),0P0000715W.TO,America/Toronto,EST,0P0000715W.TO,66e8c486-de44-3ab0-bdbd-6016a27a347a
0P00007198.TO,TOR,2018-01-02 14:30:00,-18000000,AGF Global Real Assets Fund,1,MUTUALFUND,AGF Global Real Assets Fund,0P00007198.TO,America/Toronto,EST,0P00007198.TO,f3fac26a-dba6-3aed-ae52-72be86a82a53
0P000071W7.TO,TOR,2018-01-02 14:30:00,-18000000,TD US Index Currency Neutral - e,1,MUTUALFUND,TD Neutre devises indiciel amé,0P000071W7.TO,America/Toronto,EST,0P000071W7.TO,a8549c85-83c5-3d86-afa8-2f9ace145cb7
0P000072C0.TO,TOR,2018-01-02 14:30:00,-18000000,Brandes Global Equity,1,MUTUALFUND,Brandes Global Equity,0P000072C0.TO,America/Toronto,EST,0P000072C0.TO,743fbe1a-ae32-3037-a754-772bf470e02c
0P000072UR.TO,TOR,2018-01-02 14:30:00,-18000000,Mackenzie Corporate Bond Fund - A,1,MUTUALFUND,Mackenzie Corporate Bond Fund -,0P000072UR.TO,America/Toronto,EST,0P000072UR.TO,2c89a6a9-58da-3006-b661-4f7b08623484
0P0000738I.TO,TOR,2018-01-02 14:30:00,-18000000,IG Core Portfolio Growth C,1,MUTUALFUND,IG Core Portfolio Growth C,0P0000738I.TO,America/Toronto,EST,0P0000738I.TO,d47cb1ed-c732-3273-b549-613f6eb169db
0P000074PF.TO,TOR,2018-01-02 14:30:00,-18000000,Co-operators Moderate Portfolio VPNL,1,MUTUALFUND,Co-operators Balanced Growth Po,0P000074PF.TO,America/Toronto,EST,0P000074PF.TO,24900f4f-ba83-3355-9817-14c3ab8986c8
0P000074R4.TO,TOR,2018-01-01 14:30:00,-18000000,Fidelity Global Concentrated Equity Fund Series B,1,MUTUALFUND,Fidelity Global Concentrated Eq,0P000074R4.TO,America/Toronto,EST,0P000074R4.TO,b5213c50-d497-3e8f-8636-ad75d7e6db1d
0P0000763Z.TO,TOR,2018-01-02 14:30:00,-18000000,SunWise Elite Fidelity Global AA Comb,1,MUTUALFUND,SunWise Elite Fidelity Global A,0P0000763Z.TO,America/Toronto,EST,0P0000763Z.TO,376e9b29-1caf-3e98-83d4-518d1286fb1d
0P0000765L.TO,TOR,2018-01-02 14:30:00,-18000000,TD Mgd Balanced Growth Port P,1,MUTUALFUND,TD Mgd Balanced Growth Port P,0P0000765L.TO,America/Toronto,EST,0P0000765L.TO,8eff3483-1200-3d9f-bc1e-646bedee0d6c
0P000076HF.TO,TOR,2018-01-01 14:30:00,-18000000,Fidelity ClearPath Income Portfolio B,1,MUTUALFUND,Fidelity ClearPath Income Portf,0P000076HF.TO,America/Toronto,EST,0P000076HF.TO,ccf4c197-491b-36fd-a32f-ef0c269f8ab3
0P00007WN5.TO,TOR,2018-01-02 14:30:00,-18000000,Equitable Life Invesco Global Balanced Fund B,1,MUTUALFUND,Equitable Life Invesco Global B,0P00007WN5.TO,America/Toronto,EST,0P00007WN5.TO,37e84408-14e0-3695-859d-8b2d42c34254
0P00007WN6.TO,TOR,2018-01-02 14:30:00,-18000000,Equitable Life Invesco International Companies Fund B,1,MUTUALFUND,Equitable Life Invesco Internat,0P00007WN6.TO,America/Toronto,EST,0P00007WN6.TO,edb81293-b435-3dab-bd35-c20269a322bf
0P000080DL.L,LSE,2018-01-02 08:00:00,0,Janus Henderson Multi-Manager Diversified Fund B Acc,1,MUTUALFUND,Janus Henderson Multi-Manager D,0P000080DL.L,Europe/London,GMT,0P000080DL.L,f75625d1-3632-3e9e-ac4c-69096d818c15
0P000087P8,,,,,1,NONE,,0P000087P8,,,0P000087P8,8f4b1f39-c6ab-3784-9fe6-f53b893365aa
0P000089GS.SW,,,,,1,NONE,,0P000089GS.SW,,,0P000089GS.SW,3f28c781-8b48-3ebc-b2b6-0c120c70c9d8
0P00008FG6,,,,,1,NONE,,0P00008FG6,,,0P00008FG6,2482e8c3-7f26-3e93-af00-db5da3ad6997
0P00008FKQ.L,LSE,2018-01-02 08:00:00,0,First Sentier Asian Property Securities Fund Class B (Accumulation) GBP,1,MUTUALFUND,First Sentier Asian Property Se,0P00008FKQ.L,Europe/London,GMT,0P00008FKQ.L,46a9904e-ed91-33d1-aec7-ae571e59a04e
0P00008SUD.HK,HKG,2018-01-02 01:30:00,28800000,HSBC Mandatory Provident Fund-SuperTrust Plus North American Equity Fund,1,MUTUALFUND,HSBC Mandatory Provident Fund-S,0P00008SUD.HK,Asia/Hong_Kong,HKT,0P00008SUD.HK,b8e95eca-364c-3825-bb0b-165a5de9ef4c
0P00008VB5.HK,HKG,2018-01-02 01:30:00,28800000,JPMorgan SAR Hong Kong Fund - Class A,1,MUTUALFUND,JPMorgan SAR Hong Kong Fund - C,0P00008VB5.HK,Asia/Hong_Kong,HKT,0P00008VB5.HK,4de8e826-f9cd-3bcd-b2f7-0b2a9f57fe0a
0P00008WAH.F,,,,,1,NONE,,0P00008WAH.F,,,0P00008WAH.F,38380c54-ce94-3181-b94f-0bfbfc468734
0P000090F7.F,,,,,1,NONE,,0P000090F7.F,,,0P000090F7.F,53d6547c-8b15-3b3e-a466-fcdc1aed02e1
0P00009D5P.F,,,,,1,NONE,,0P00009D5P.F,,,0P00009D5P.F,0e362514-592f-3860-abda-84ded08c121e
0P00009J31.F,,,,,1,NONE,,0P00009J31.F,,,0P00009J31.F,2c337fac-b37e-3746-8396-c5afe591e6bc
0P00009JE4.BO,BSE,2018-01-01 03:45:00,19800000,LIC MF Banking &amp; PSU Debt Fund Monthly Dividend Payout,1,MUTUALFUND,LIC MF Banking & PSU Debt Fund ,0P00009JE4.BO,Asia/Kolkata,IST,0P00009JE4.BO,b886301f-abbf-3f9f-97e2-bd27c6fc6fea
0P00009NR8.F,,,,,1,NONE,,0P00009NR8.F,,,0P00009NR8.F,d92ac6b9-510e-34e3-8ef9-f0729a7c1224
0P00009Q09.BO,BSE,2018-01-01 03:45:00,19800000,Nippon India Growth Fund Institutional Dividend Payout,1,MUTUALFUND,Nippon India Growth Fund Instit,0P00009Q09.BO,Asia/Kolkata,IST,0P00009Q09.BO,8e7dc33e-2a8e-3a91-bbb6-63b55098e02e
0P00009WT5.F,,,,,1,NONE,,0P00009WT5.F,,,0P00009WT5.F,d2bcbec6-311d-399f-ac38-9586841d487f
0P00009WVH.L,LSE,2018-01-02 08:00:00,0,Lazard Global Equity Income Fund A Acc,1,MUTUALFUND,Lazard Global Equity Income Fun,0P00009WVH.L,Europe/London,GMT,0P00009WVH.L,a805b48e-97db-36b8-942d-dcaa50f8a699
0P00009WZA,,,,,1,NONE,,0P00009WZA,,,0P00009WZA,90299fc8-b274-3e78-a52e-58f7da82e94b
0P0000A0HU.TO,TOR,2018-01-02 14:30:00,-18000000,Manulife Ideal Glb Eqty Unconstrained Fund PLTN,1,MUTUALFUND,Manulife Ideal Glb Eqty Unconst,0P0000A0HU.TO,America/Toronto,EST,0P0000A0HU.TO,8544ab9a-9c6e-39ce-a32f-812ce0b3f607
0P0000A4NR.HK,HKG,2018-01-02 01:30:00,28800000,Mass Mandatory Provident Fund Scheme-European Equity Fund,1,MUTUALFUND,Mass Mandatory Provident Fund S,0P0000A4NR.HK,Asia/Hong_Kong,HKT,0P0000A4NR.HK,8c4e6813-3fa6-31cf-b9cd-5121e5f97b53
0P0000A99Q.F,FRA,2018-01-02 07:00:00,3600000,"GRUPO INVERSOR FALLA, SICAV, S.A.",1,MUTUALFUND,"GRUPO INVERSOR FALLA, SICAV, S.",0P0000A99Q.F,Europe/Berlin,CET,0P0000A99Q.F,0d2ed568-c040-3d77-a273-404072af3935
0P0000A9J7.SW,,,,,1,NONE,,0P0000A9J7.SW,,,0P0000A9J7.SW,0732b228-ff5a-3bae-bbce-2624a7e62673
0P0000A9PU.F,,,,,1,NONE,,0P0000A9PU.F,,,0P0000A9PU.F,68970925-1c1c-3a22-9dfd-9c58cc146180
0P0000CNC5,,,,,1,NONE,,0P0000CNC5,,,0P0000CNC5,79f76c61-0398-37cc-b129-593d8e7ca465
0P0000CNTN.F,,,,,1,NONE,,0P0000CNTN.F,,,0P0000CNTN.F,e178ad65-a306-3ec3-8253-0514e40f7148
0P0000CUWS.F,FRA,2018-01-02 07:00:00,3600000,Swiss Life Funds (F) Multi Asset Balanced I,1,MUTUALFUND,Swiss Life Funds (F) Multi Asse,0P0000CUWS.F,Europe/Berlin,CET,0P0000CUWS.F,69f6d6eb-20dc-33d0-9a93-5417e06ff79f
0P0000CVMU.F,FRA,2018-01-02 07:00:00,3600000,Albemarle Target Italy,1,MUTUALFUND,Albemarle Target Italy A,0P0000CVMU.F,Europe/Berlin,CET,0P0000CVMU.F,79c75517-058a-3c78-98d7-be3fb1c309f6
0P0000GAPV.F,FRA,2018-01-02 07:00:00,3600000,AXA Génération Tempéré Solidaire 1,1,MUTUALFUND,AXA Génération Tempéré Soli,0P0000GAPV.F,Europe/Berlin,CET,0P0000GAPV.F,5810cb41-b0c2-36b7-a04c-313da440238b
0P0000GAZZ,,,,,1,NONE,,0P0000GAZZ,,,0P0000GAZZ,eb2bd777-045a-3a6b-a153-c45101b740b7
0P0000HK6Z.TO,TOR,2018-01-02 14:30:00,-18000000,Manulife Fidelity Canadian Disciplined Eq Seg MLIP A,1,MUTUALFUND,Manuvie FPG PPLM A Disc Act Can,0P0000HK6Z.TO,America/Toronto,EST,0P0000HK6Z.TO,8cf1409d-e5b7-382f-8ff2-6b225a3b9638
0P0000HNUE.F,,,,,1,NONE,,0P0000HNUE.F,,,0P0000HNUE.F,8db57b17-eac9-36a1-99be-1f3b4cc3f5ca
0P0000HRNA.TO,TOR,2018-01-02 14:30:00,-18000000,SunWise Elite Mac Cundill Value 75/100,1,MUTUALFUND,SunWise Elite de valeur Mac Cun,0P0000HRNA.TO,America/Toronto,EST,0P0000HRNA.TO,b104dfac-ae2b-34b9-94f0-ef0c3e4cad91
0P0000HY43.L,LSE,2018-01-02 08:00:00,0,Liontrust MA Passive Moderate Fund Class R Accumulation,1,MUTUALFUND,Liontrust MA Passive Moderate F,0P0000HY43.L,Europe/London,GMT,0P0000HY43.L,24de3a8f-b26a-3dfb-b863-4036d3ce9f6d
0P0000I3AA.TO,TOR,2018-01-02 14:30:00,-18000000,Dynamic Money Market Class Series C,1,MUTUALFUND,Dynamique cat marché monétair,0P0000I3AA.TO,America/Toronto,EST,0P0000I3AA.TO,dee444ed-783a-310f-9913-c04c0417cd3a
0P0000I445.F,,,,,1,NONE,,0P0000I445.F,,,0P0000I445.F,52d3d278-f59c-3526-8329-6c4d2ceaa316
0P0000I5MZ.F,,,,,1,NONE,,0P0000I5MZ.F,,,0P0000I5MZ.F,d8028b49-fa62-3157-9fb9-90a4c3ee0659
0P0000IL20.TO,TOR,2018-01-02 14:30:00,-18000000,ivari CI Balanced 5FL GIP,1,MUTUALFUND,ivari CI PPG équilibré 5AV,0P0000IL20.TO,America/Toronto,EST,0P0000IL20.TO,fb75d513-d222-33df-91ce-37c3a94d1c94
0P0000ITHI.F,FRA,2018-01-02 07:00:00,3600000,"ACTIVILLO, SICAV SA",1,MUTUALFUND,"ACTIVILLO, SICAV SA",0P0000ITHI.F,Europe/Berlin,CET,0P0000ITHI.F,232fa98d-03da-3f33-932b-1faf632b2b64
0P0000J0GI.F,FRA,2018-01-02 07:00:00,3600000,R-co Conviction Credit 12M Euro C EUR,1,MUTUALFUND,R-co Conviction Credit 12M Euro,0P0000J0GI.F,Europe/Berlin,CET,0P0000J0GI.F,b9340e01-48ab-39cf-a00d-348e51983e33
0P0000JQNV.SW,,,,,1,NONE,,0P0000JQNV.SW,,,0P0000JQNV.SW,81a5584d-8cc9-3309-abe1-6698e0968da4
0P0000JSB4.F,FRA,2018-01-02 07:00:00,3600000,E.I. Sturdza Funds plc - Strategic China Panda Fund A EUR,1,MUTUALFUND,E.I. Sturdza Funds plc - Strate,0P0000JSB4.F,Europe/Berlin,CET,0P0000JSB4.F,bcd9d3ef-847e-3081-a05b-ec98b269c2e6
0P0000K7PJ.F,,,,,1,NONE,,0P0000K7PJ.F,,,0P0000K7PJ.F,7019fc32-bb44-3ab8-9c89-74cbe2470891
0P0000K8Y2,,,,,1,NONE,,0P0000K8Y2,,,0P0000K8Y2,804594bd-d2c1-3013-a05a-dc033f6467af
0P0000K92K.L,LSE,2018-01-02 08:00:00,0,Omnis Multi-Manager Distribution B Inc,1,MUTUALFUND,Omnis Multi-Manager Distributio,0P0000K92K.L,Europe/London,GMT,0P0000K92K.L,e58f9a3a-0b13-343d-874a-6802698d3eaa
0P0000KAPR.L,LSE,2018-01-02 08:00:00,0,UWS Aviva Cont European Equity S3,1,MUTUALFUND,UWS Aviva Cont European Equity ,0P0000KAPR.L,Europe/London,GMT,0P0000KAPR.L,b820b359-a24e-31f4-bea8-b484abdbf877
0P0000KKI9.TO,TOR,2018-01-02 14:30:00,-18000000,Axiom Balanced Income Portfolio Class T4,1,MUTUALFUND,Axiom port équilibré revenu C,0P0000KKI9.TO,America/Toronto,EST,0P0000KKI9.TO,bca8c92b-fe6b-364e-bc91-d47bfe7cbd94
0P0000KKWP,,,,,1,NONE,,0P0000KKWP,,,0P0000KKWP,c2fc0f22-4b73-3831-92ea-8cd244361ada
0P0000KKZW.SI,SES,2018-01-02 01:00:00,28800000,Fullerton Asian Bond Fund B,1,MUTUALFUND,Fullerton Asian Bond Fund B,0P0000KKZW.SI,Asia/Singapore,SGT,0P0000KKZW.SI,1692e1d2-c032-367c-b9c0-125263940d4e
0P0000KS00.TO,TOR,2020-02-18 14:30:00,-18000000,SunWise 2001 CI Signature Cdn Bnd 75/75,1,MUTUALFUND,SunWise II CI d’obligations c,0P0000KS00.TO,America/Toronto,EST,0P0000KS00.TO,99d409d1-5d82-3303-9ecd-e5993edb68a8
0P0000KWS4.SI,,,,,1,NONE,,0P0000KWS4.SI,,,0P0000KWS4.SI,b8b77212-23d5-36f2-a08c-e36fffe614e2
0P0000M0H6,,,,,1,NONE,,0P0000M0H6,,,0P0000M0H6,d7d92398-b226-353e-9e6e-91cf1c5260ee
0P0000M5PN.TO,TOR,2018-01-02 14:30:00,-18000000,LON Canadian Equity (LC) 75/100,1,MUTUALFUND,LON Act can (GCL) 75/100,0P0000M5PN.TO,America/Toronto,EST,0P0000M5PN.TO,b043479c-dae9-313a-a285-fa73d34b69de
0P0000M6JL.TO,TOR,2018-01-02 14:30:00,-18000000,GWL Mackenzie Balanced (PSG) 75/100,1,MUTUALFUND,GWL Équil Mac (GSP) 75/100,0P0000M6JL.TO,America/Toronto,EST,0P0000M6JL.TO,d03b982f-0e7c-3de7-b830-46b12eb292cd
0P0000M88Q.F,,,,,1,NONE,,0P0000M88Q.F,,,0P0000M88Q.F,760ed674-42bb-33b9-be17-50a577c87975
0P0000MMCD.F,FRA,2018-01-02 07:00:00,3600000,Seilern Europa EUR U R (Founders),1,MUTUALFUND,Seilern Europa EUR U R (Founder,0P0000MMCD.F,Europe/Berlin,CET,0P0000MMCD.F,a20fe91b-0d60-3cee-bd80-15f9641200f2
0P0000MV3A.F,FRA,2018-01-01 07:00:00,3600000,Ostrum Cash Euribor I,1,MUTUALFUND,Ostrum SRI Cash Plus I,0P0000MV3A.F,Europe/Berlin,CET,0P0000MV3A.F,fe9c6c09-759d-39bc-86f2-ab2464335f9b
0P0000MZB6.F,,,,,1,NONE,,0P0000MZB6.F,,,0P0000MZB6.F,233a48a2-37d2-3702-8ef8-6852068b84a2
0P0000N4IR.L,LSE,2018-01-02 08:00:00,0,UWS Stewart Inv Glbl Emerg Mt Ldrs GBP S4,1,MUTUALFUND,UWS Stewart Inv Glbl Emerg Mt L,0P0000N4IR.L,Europe/London,GMT,0P0000N4IR.L,6694e310-885b-396b-b91e-449624db6556
0P0000N5BV,,,,,1,NONE,,0P0000N5BV,,,0P0000N5BV,f21caec2-1d51-3aad-8696-5906b74c7539
0P0000NAD9.F,,,,,1,NONE,,0P0000NAD9.F,,,0P0000NAD9.F,c0f5a8a9-20ea-3012-8d1c-8ce73d104053
0P0000NCZP.TO,TOR,2018-01-02 14:30:00,-18000000,BMO Enterprise Series I,1,MUTUALFUND,BMO Fonds d'entreprise - I,0P0000NCZP.TO,America/Toronto,EST,0P0000NCZP.TO,3860a68d-83e6-3ab2-965f-b105fe7da225
0P0000NFWS.TO,TOR,2018-01-02 14:30:00,-18000000,Franklin Quotential Balanced Income Portfolio OT,1,MUTUALFUND,Franklin Quotentiel Portefeuill,0P0000NFWS.TO,America/Toronto,EST,0P0000NFWS.TO,9e6ab85b-d609-36ef-b979-b395611ae941
0P0000NPMW.BO,BSE,2018-01-01 03:45:00,19800000,Reliance Health Infrastructure Fund 1,1,MUTUALFUND,Reliance Health Infrastructure ,0P0000NPMW.BO,Asia/Kolkata,IST,0P0000NPMW.BO,ab051b58-6e72-3a68-a747-5c498cef6e1f
0P0000NR5X.F,,,,,1,NONE,,0P0000NR5X.F,,,0P0000NR5X.F,ba23770a-7c6b-39e7-be40-21c4aa10f25b
0P0000OXBJ.F,,,,,1,NONE,,0P0000OXBJ.F,,,0P0000OXBJ.F,c69aefd7-5c38-31ef-a31d-7ccb8292a444
0P0000P0T1,PNK,2019-01-02 14:30:00,-18000000,,1,MUTUALFUND,PF Growth Fund Class P,0P0000P0T1,America/New_York,EST,0P0000P0T1,1e2265c1-969a-3a46-afa1-553a73c4c979
0P0000PRDN.SW,,,,,1,NONE,,0P0000PRDN.SW,,,0P0000PRDN.SW,38dc3f94-41f8-3ede-af69-ccc4b6c513da
0P0000PTZR.L,,,,,1,NONE,,0P0000PTZR.L,,,0P0000PTZR.L,244ef5e2-df49-3de1-a915-bc43b1e78960
0P0000PVBL.L,LSE,2018-01-02 08:00:00,0,Rubrics Global UCITS Funds plc - Rubrics Global Fixed Income UCITS Fund F GBP,1,MUTUALFUND,Rubrics Global UCITS Funds plc ,0P0000PVBL.L,Europe/London,GMT,0P0000PVBL.L,50c35299-a333-3373-8c35-96ed5b76df30
0P0000PYCD.TO,TOR,2018-01-02 14:30:00,-18000000,Sun Life MFS US Value A,1,MUTUALFUND,Sun Life MFS US Value A,0P0000PYCD.TO,America/Toronto,EST,0P0000PYCD.TO,c4a68643-cbf8-3f26-96a1-3f37d6df4977
0P0000Q73H.L,LSE,2018-01-02 08:00:00,0,Scottish Widows Progressive Growth Fund D Acc,1,MUTUALFUND,Scottish Widows Progressive Gro,0P0000Q73H.L,Europe/London,GMT,0P0000Q73H.L,cd5caeb0-2ffe-3fe3-883e-699c9551da7c
0P0000Q86X.F,,,,,1,NONE,,0P0000Q86X.F,,,0P0000Q86X.F,4efc184b-9967-38d2-a5bb-a36022bfc74c
0P0000RT6V.L,LSE,2018-01-02 08:00:00,0,AXA Sterling Credit Short Duration Bond Z Gross Acc,1,MUTUALFUND,AXA Sterling Credit Short Durat,0P0000RT6V.L,Europe/London,GMT,0P0000RT6V.L,42607e87-f59f-37ee-b5a9-b31df73add91
0P0000S01A,,,,,1,NONE,,0P0000S01A,,,0P0000S01A,66ec0936-8749-3bfc-9685-2093cde084e6
0P0000S18N.SW,,,,,1,NONE,,0P0000S18N.SW,,,0P0000S18N.SW,0732401e-bdd9-359f-b0fc-de1bb74aafc8
0P0000S1AE,PNK,2019-01-02 14:30:00,-18000000,,1,MUTUALFUND,BEA Union Investment China A-Sh,0P0000S1AE,America/New_York,EST,0P0000S1AE,7e84b45f-5549-3b0b-b1de-09626865462a
0P0000SF11,,,,,1,NONE,,0P0000SF11,,,0P0000SF11,3d080a8f-25dc-3b81-a5eb-aade944b4607
0P0000SIMA.L,,,,,1,NONE,,0P0000SIMA.L,,,0P0000SIMA.L,c2780852-3c01-373b-bf9c-96a3510555ae
0P0000SLZG.ST,,,,,1,NONE,,0P0000SLZG.ST,,,0P0000SLZG.ST,39b644e6-a481-3205-a414-85f1fb3880d7
0P0000ST16,PNK,2020-02-18 14:30:00,-18000000,,1,MUTUALFUND,Tosca Micro Cap UCITS Fund - Do,0P0000ST16,America/New_York,EST,0P0000ST16,5f7452d2-5b6d-3f96-809c-e55fc90b1d69
0P0000SVTV.F,FRA,2018-01-02 07:00:00,3600000,Flexible Annuel F,1,MUTUALFUND,Flexible Annuel F,0P0000SVTV.F,Europe/Berlin,CET,0P0000SVTV.F,41dfd6ae-eda4-3923-807d-85f51bd8f24f
0P0000SXQ8.F,,,,,1,NONE,,0P0000SXQ8.F,,,0P0000SXQ8.F,e8426810-1602-305e-bdc8-2542caace500
0P0000TIYB.F,,,,,1,NONE,,0P0000TIYB.F,,,0P0000TIYB.F,9c3522ca-ab3f-3416-ab6f-833385ad49f3
0P0000TIYE.F,,,,,1,NONE,,0P0000TIYE.F,,,0P0000TIYE.F,4b885a3b-0256-3b85-aca6-44dabc94b817
0P0000TJCY,,,,,1,NONE,,0P0000TJCY,,,0P0000TJCY,67ed8668-c1d4-3c0b-8c97-86058a2909f6
0P0000TRR3.SI,,,,,1,NONE,,0P0000TRR3.SI,,,0P0000TRR3.SI,08620370-e59b-3de7-ab3f-07a06d25a03b
0P0000TZ6E.F,FRA,2018-01-01 07:00:00,3600000,BlackRock Institutional Cash Series Euro Liquidity Fund Premier (Acc T0) EUR,1,MUTUALFUND,BlackRock Institutional Cash Se,0P0000TZ6E.F,Europe/Berlin,CET,0P0000TZ6E.F,d1443e7e-d84d-3064-9a9d-c4567cfc70ab
0P0000U29N.F,FRA,2018-01-02 07:00:00,3600000,L&amp;H Multi Strategie UI,1,MUTUALFUND,L&H Multi Strategie UI,0P0000U29N.F,Europe/Berlin,CET,0P0000U29N.F,0b36e941-4f8a-304e-b51c-05f6d40e1cf4
0P0000U65I.TO,TOR,2018-01-02 14:30:00,-18000000,Renaissance Canadian All-Cap Equity Fund Class A,1,MUTUALFUND,Renaissance actions can toutes ,0P0000U65I.TO,America/Toronto,EST,0P0000U65I.TO,c6008844-7f6e-3d45-913e-40a740645a4b
0P0000U6MJ.F,,,,,1,NONE,,0P0000U6MJ.F,,,0P0000U6MJ.F,1610a90c-3f0e-3d31-9ec4-65b7e9de074e
0P0000UHKP.F,FRA,2018-01-02 07:00:00,3600000,Man GLG European Equity Alternative Class DN EUR,1,MUTUALFUND,Man GLG European Equity Alterna,0P0000UHKP.F,Europe/Berlin,CET,0P0000UHKP.F,3bc56916-0bc6-3966-9090-45a2b57d3a9d
0P0000UIO0.F,,,,,1,NONE,,0P0000UIO0.F,,,0P0000UIO0.F,1cb50ae5-ea05-30f1-8d7e-36b7800febbc
0P0000UIO5.F,,,,,1,NONE,,0P0000UIO5.F,,,0P0000UIO5.F,850d7b7b-b82c-338f-9dd9-cc631bad7380
0P0000USPT.F,,,,,1,NONE,,0P0000USPT.F,,,0P0000USPT.F,e1ce8666-e29e-3bf1-828f-5add29142052
0P0000UV7Z.F,,,,,1,NONE,,0P0000UV7Z.F,,,0P0000UV7Z.F,50e5c8d6-e67c-3497-bbac-2edef38d8138
0P0000V3WU.L,LSE,2018-01-02 08:00:00,0,MetLife Managed Wealth Portfolio - Mid,1,MUTUALFUND,MetLife Managed Wealth Portfoli,0P0000V3WU.L,Europe/London,GMT,0P0000V3WU.L,4b1c69ae-1afb-37e0-a020-ce8109160325
0P0000V9CJ.SW,,,,,1,NONE,,0P0000V9CJ.SW,,,0P0000V9CJ.SW,36ca23a6-9184-3e5c-be56-9fa478a8c0af
0P0000VAGT.L,LSE,2018-01-02 08:00:00,0,iShares Continental European Equity Index Fund (UK) X Acc,1,MUTUALFUND,iShares Continental European E,0P0000VAGT.L,Europe/London,GMT,0P0000VAGT.L,64bf8b8e-6d56-34aa-b683-b5bf6ff4de62
0P0000VB4V,,,,,1,NONE,,0P0000VB4V,,,0P0000VB4V,15394a09-4a79-3b7c-b4d2-5e58e244ba98
0P0000VCO2.F,,,,,1,NONE,,0P0000VCO2.F,,,0P0000VCO2.F,3191bbb8-b484-32cd-9a54-890209f931d6
0P0000VOI3.F,,,,,1,NONE,,0P0000VOI3.F,,,0P0000VOI3.F,b4d527e0-a02e-3592-a270-6ab8c4a924a4
0P0000W7PH.TO,TOR,2018-01-02 14:30:00,-18000000,CAN Adv Alloc (PSG) 75/75 (PS1),1,MUTUALFUND,CAN Répartition accéléré 75,0P0000W7PH.TO,America/Toronto,EST,0P0000W7PH.TO,88607e95-9c20-3df2-87fd-cc491a99e467
0P0000W7RP.TO,TOR,2018-01-02 14:30:00,-18000000,CAN Core Md Gr Pl (PSG) 75/75(PS1),1,MUTUALFUND,CAN Cr mod Plus géré par l'é,0P0000W7RP.TO,America/Toronto,EST,0P0000W7RP.TO,3e6798bf-2a39-343f-b60c-aff836e1826b
0P0000W9MU.F,,,,,1,NONE,,0P0000W9MU.F,,,0P0000W9MU.F,c9e47b68-a929-3d4f-bf76-19f2fb29ee3d
0P0000W9SY.L,LSE,2018-01-02 08:00:00,0,Templeton Global Total Return Bond Fund W(inc)-H3,1,MUTUALFUND,FTF Templeton Global Total Retu,0P0000W9SY.L,Europe/London,GMT,0P0000W9SY.L,cb0f6e17-4534-3650-9412-e9a3040fc3ca
0P0000WAZ7,PNK,2019-01-02 14:30:00,-18000000,,1,MUTUALFUND,Manulife Inv Investec Global Na,0P0000WAZ7,America/New_York,EST,0P0000WAZ7,53e2ae0e-5924-33e0-967e-c253c45e26bd
0P0000WCG0.BO,BSE,2018-01-01 03:45:00,19800000,Axis Focused 25 Fund Dividend Payout,1,MUTUALFUND,Axis Focused 25 Fund Pyt of Inc,0P0000WCG0.BO,Asia/Kolkata,IST,0P0000WCG0.BO,f4cc6134-2563-3a91-a6ba-f9aeaf43d349
